subjek,final_text,label,status,confidence
Sri Mulyani Indrawati,simple sri pintar bidang prabowo realisasi percaya orang renovasi anggar,positif,manual,1.0
Sri Mulyani Indrawati,mantaabkedekatan presiden menteri penuh candasemoga bangsa negara penuh amanah,positif,manual,1.0
Sri Mulyani Indrawati,menteri uang pro ama rakyat pro kuasa,netral,manual,1.0
Sri Mulyani Indrawati,tunggu hasil kerja ,netral,manual,1.0
Purbaya Yudhi Sadewa,demo dukung menkiu bijak rakyat purbayammd allaah menjg purbayaaamiin,netral,manual,1.0
Purbaya Yudhi Sadewa,menteri lengser fomo pola pikir kolot aki dont judge book the cover,netral,manual,1.0
Purbaya Yudhi Sadewa,guru gembul muji prabowo kemaren,netral,manual,1.0
Sri Mulyani Indrawati,sri siap uun tinggal huni,netral,manual,1.0
Sri Mulyani Indrawati,indonesia,netral,manual,1.0
Purbaya Yudhi Sadewa,gaskeun,netral,manual,1.0
Sri Mulyani Indrawati,aamiiin,netral,manual,1.0
Purbaya Yudhi Sadewa,moga purbaya sehat lindung allah swt lindung rakyat indonesia faham tulus kerja lindung prabowo jajar aamiin,netral,manual,1.0
Sri Mulyani Indrawati,gampang banget bacot sesuai uuiya iya,netral,manual,1.0
Purbaya Yudhi Sadewa,taikucing,netral,manual,1.0
Purbaya Yudhi Sadewa,mafia migas pantes bahllol geser,netral,manual,1.0
Purbaya Yudhi Sadewa,podcast mahfud kesini asa dengerin dongen,netral,manual,1.0
Purbaya Yudhi Sadewa,menteri bantu presiden,netral,manual,1.0
Purbaya Yudhi Sadewa,respek konten guru gembul dengar konten respek karna mensupport menkeu prediksi purbaya kalah mafia berfikir guru gembul mensupport presiden prabowo subianto berfikir pesimis berfikir destruktif perintah prabowo berfikir konstruktif perintah fufufafa sorry unfollow,netral,manual,1.0
Sri Mulyani Indrawati,senang liatnyakeliatan segar merah putih dah tua,netral,manual,1.0
Sri Mulyani Indrawati,perempuan ngapain kabinet prabowo duduk bengong manis kantor berani turun urus bobrok bea cukai imigrasi bawah rakus,netral,manual,1.0
Purbaya Yudhi Sadewa,udah dapet duit youtube donasi,netral,manual,1.0
Purbaya Yudhi Sadewa,kerja bener pasti negara bangkrut entar jadiin presiden ganti prabowo,netral,manual,1.0
Purbaya Yudhi Sadewa,bahas kembang dpr dprd demo baik ganti orang ulang,netral,manual,1.0
Purbaya Yudhi Sadewa,iya prabowo ahli strategi literasinya moga serang oligargi hitam aamiin,netral,manual,1.0
Sri Mulyani Indrawati,kerja oii udahh laper rakyat,netral,manual,1.0
Purbaya Yudhi Sadewa,pro kontra netral adu,netral,manual,1.0
Sri Mulyani Indrawati,mang penting publik,netral,manual,1.0
Purbaya Yudhi Sadewa,prabowo pintar angkat menteri koboi berani sanaberani sinihanya tutup orang pola mulyono berita occrp tutup ijazah pagar laut tutup,netral,manual,1.0
Sri Mulyani Indrawati,raja bijak sama,netral,manual,1.0
Purbaya Yudhi Sadewa,doa purbaya kuat membrantas mafia gantung allah,netral,manual,1.0
Sri Mulyani Indrawati,anugerah tituler,netral,manual,1.0
Purbaya Yudhi Sadewa,urus dunia akhirat selagi usaha hasil serah allah subhanawatallah,netral,manual,1.0
Purbaya Yudhi Sadewa,need protect this monster,netral,manual,1.0
Purbaya Yudhi Sadewa,btul jkw biang negara usak demokrasikarena ilmu rendah jkw ternak ijazah palsu,netral,manual,1.0
Purbaya Yudhi Sadewa,bni tikus,netral,manual,1.0
Purbaya Yudhi Sadewa,panggil baraya tementemen,netral,manual,1.0
Purbaya Yudhi Sadewa,guru gembul mhn jng mgomong ygblm terbuktijng manas manasi,netral,manual,1.0
Purbaya Yudhi Sadewa,purbaya wapres,netral,manual,1.0
Purbaya Yudhi Sadewa,serah allah atur percaya ahli nujum,netral,manual,1.0
Purbaya Yudhi Sadewa,menteri hitam blunder dipeliharakenapa,netral,manual,1.0
Purbaya Yudhi Sadewa,termul berserbrangan,netral,manual,1.0
Purbaya Yudhi Sadewa,baju batik beliau pakai ulang ulang banyak jabat baju pakai pakai ulang,netral,manual,1.0
Sri Mulyani Indrawati,bintang,netral,manual,1.0
Purbaya Yudhi Sadewa,tuju judul,netral,manual,1.0
Purbaya Yudhi Sadewa,itulahmafia melsnggengkan usaha rampok butuh kerja orang sogok,netral,manual,1.0
Purbaya Yudhi Sadewa,kali tuju analisa guru gembul guru gemar ngibul wait and see,netral,manual,1.0
Sri Mulyani Indrawati,jokowi menteri tampil ikut gaya presiden menteri jokowi pakai hitam putih sederhana model jokowi menteri menteri tampil ala militer midel prabowo jaman presiden sby tren fashion momen presiden,netral,manual,1.0
Sri Mulyani Indrawati,mohon perhati gaji umr buruh kasar lapang minimal gaji umr buruh kasar umr sekian terima kasih kpda bpk president prabowo nkri negara indonesia kami,netral,manual,1.0
Purbaya Yudhi Sadewa,nginceng intel uang negara rakyat nginceng mungsui purbayapenting sita rekab,netral,manual,1.0
Sri Mulyani Indrawati,mbok udah media gede kalo nyebut kasih presiden,netral,manual,1.0
Sri Mulyani Indrawati,ngak joko,netral,manual,1.0
Purbaya Yudhi Sadewa,sebenernya pimpin lakilaki banding perempuan,netral,manual,1.0
Sri Mulyani Indrawati,sesuai daulat tangan rakyat penting rakyat bukam kuasa,netral,manual,1.0
Sri Mulyani Indrawati,menteri specialis utang pajak ganti,netral,manual,1.0
Purbaya Yudhi Sadewa,moga koboy djanggo bunyamin sueb bela rakyat,netral,manual,1.0
Purbaya Yudhi Sadewa,tau the real mafia bahlul simbah luhut nenek mega,netral,manual,1.0
Purbaya Yudhi Sadewa,punya sahroniya brandid trilyunan otak kyk cek kosongbisa flexing doang wkwkwk belagu,netral,prediksi_model,0.4384280132635927
Purbaya Yudhi Sadewa,arti family office manfaat lngsung rakyat,negatif,prediksi_model,0.6169536744160941
Purbaya Yudhi Sadewa,menteri purbaya yudhi sadewa type marie muhammad cerdas sederhana manfaat jabat menteri kaya keluarga korupsi,positif,prediksi_model,0.772460722952986
Purbaya Yudhi Sadewa,purbaya pikir kaya pikir rakyat yng mulya jalan amanah tuhan orang yng surga tempatnyaaamiin,positif,prediksi_model,0.7271469665795789
Purbaya Yudhi Sadewa,purbaya orang suka mubazier milyaran planga plongo doank beliau ekonom asli lhooo,positif,prediksi_model,0.9137579443972328
Purbaya Yudhi Sadewa,juta gaji sya bulan,netral,prediksi_model,0.48493372916604105
Purbaya Yudhi Sadewa,tribune berita mutu banyak hoax rating viewers ,netral,prediksi_model,0.555419666097971
Purbaya Yudhi Sadewa,ngeri jam sorot,netral,prediksi_model,0.43180999349696936
Purbaya Yudhi Sadewa,presiden bpk prabowo bpk purbaya menku inibeliau tegaslugas tdk ragu ambil sikap untk kebaikanpokoknya pihak rakyatsmg kelak menjd presiden riaamiin,positif,prediksi_model,0.7301169546343147
Purbaya Yudhi Sadewa,ubah iblis dibagusin jabat,negatif,prediksi_model,0.40401149972391603
Purbaya Yudhi Sadewa,purbaya fenomenal banget serhana dlm tampil batik jam namu tetep elegant postur tubuh bsar wajah sll senyum aden liat walsupun gebraganya mbuat panas dingin bgi aparat curang,positif,prediksi_model,0.6481797424372902
Purbaya Yudhi Sadewa,hidup sederhana pikir,netral,prediksi_model,0.5063257197807413
Purbaya Yudhi Sadewa,jam harga juta mewah dar nunjukkan fungsi normal jam design ckup bagus sesuai kelas menkeu purbaya kejar gengsi gaji ckup beli jam lebioh mahal mantan jabat kepala lps,positif,prediksi_model,0.38693559838203206
Purbaya Yudhi Sadewa,copot enak men biar purboyo kerja lihat rasa hasil,netral,prediksi_model,0.5197436620249661
Purbaya Yudhi Sadewa,hidup seh beliau besar kelas tengah pinggir kali dendam gaya hidup norak,positif,prediksi_model,0.6428439429814964
Purbaya Yudhi Sadewa,keren purbaya ,positif,prediksi_model,0.9001295816090389
Purbaya Yudhi Sadewa,aksesories gantung pakai jabat orang kaya harga kelas jabat pakai jam tangan mahal guna kurang nilai maka,netral,prediksi_model,0.4342192344961234
Purbaya Yudhi Sadewa,menteri kereeen,netral,prediksi_model,0.5922613261719354
Purbaya Yudhi Sadewa,sederhana elegan sayang mewah liat creepy,positif,prediksi_model,0.4612386479578689
Purbaya Yudhi Sadewa,kak kancing,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,juta mahal gaji bulan,netral,prediksi_model,0.48493372916604105
Purbaya Yudhi Sadewa,jam tangan mahal beli jam tangan sophie martin bayar,netral,prediksi_model,0.5085289676847151
Purbaya Yudhi Sadewa,pakai jam tangan mahal type tukang cari muka atas uang hasil kerja halal,netral,prediksi_model,0.6791441104113971
Purbaya Yudhi Sadewa,jabat depan isi otak tindak revolusioner tancap gas purbaya,positif,prediksi_model,0.7684370415267777
Purbaya Yudhi Sadewa,jarum jam menit detik rang tambah,netral,prediksi_model,0.4562243876864591
Purbaya Yudhi Sadewa,kaget jabat smua dikulikkalau merk sempak lik,negatif,prediksi_model,0.5229199404267517
Purbaya Yudhi Sadewa,topppp,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,iya purbaya sederhana batik itu,positif,prediksi_model,0.47186354344463405
Purbaya Yudhi Sadewa,doa smoga indonesia orang pintar purbaya,positif,prediksi_model,0.8827369663924588
Purbaya Yudhi Sadewa,low profile isi berwibawasy harap menterifilosofi ilmu padi isi nundukjgn ilmu jagung isi tegakaamiin,netral,prediksi_model,0.43519174080022965
Purbaya Yudhi Sadewa,beda jabat rakyat fasilitas mewah tolak,negatif,prediksi_model,0.6172744845318384
Purbaya Yudhi Sadewa,sehat purbayalayak ganti prabowo zaman prabowo usaha serba susah,netral,prediksi_model,0.5892407647348215
Purbaya Yudhi Sadewa,purbaya wakil presiden,positif,prediksi_model,0.7785513290702856
Purbaya Yudhi Sadewa,sperti srimul,negatif,prediksi_model,0.49576745365908265
Purbaya Yudhi Sadewa,sikat beres purbaya mantab menkeu sidang bank plat merah lanjutkeeen purbaya,positif,prediksi_model,0.8347839118157268
Purbaya Yudhi Sadewa,beliau sadarga bikin orang situ kederjd bawa nyante sidaknyamantulll pur,positif,prediksi_model,0.56789734475323
Purbaya Yudhi Sadewa,mudah spt gaya sikap sifat beliau,positif,prediksi_model,0.6704223072055401
Purbaya Yudhi Sadewa,salfok ama cewe thumbnail kah,netral,prediksi_model,0.5030949387215549
Purbaya Yudhi Sadewa,biasax mentrikaya gin tdk puxa beban karna korupsi jujur transparan,negatif,prediksi_model,0.5232703314911764
Purbaya Yudhi Sadewa,sombong purbaya pamer bicara sombong bikin kangen,positif,prediksi_model,0.7855222062352414
Purbaya Yudhi Sadewa,tau purbaya ngga duduk kursi sedia,positif,prediksi_model,0.46608754283535897
Purbaya Yudhi Sadewa,angkat derajatnsemoga lupa,negatif,prediksi_model,0.34296257982113604
Purbaya Yudhi Sadewa,lumayan gila orang pemainpemain inti mafioso menujukkan taring masyarakat kawal menteri,negatif,prediksi_model,0.4340876672469895
Purbaya Yudhi Sadewa,wakil presiden indonesia purbaya damping prabowoinsya allah pas kerja nyata koruptor masuk angin ken kabur,positif,prediksi_model,0.7274312177266831
Purbaya Yudhi Sadewa,poko presiden berani putus,netral,prediksi_model,0.4895360793755413
Purbaya Yudhi Sadewa,prabowo tdk salah pilih,netral,prediksi_model,0.4218859347418143
Purbaya Yudhi Sadewa,hahaini koboisikat jabat jabat kotor pur,negatif,prediksi_model,0.4174740680282524
Purbaya Yudhi Sadewa,wapres aing,positif,prediksi_model,0.47553626085109274
Purbaya Yudhi Sadewa,bukti orang pandai knp sri mulyani,positif,prediksi_model,0.6387588747275565
Purbaya Yudhi Sadewa,kali gue liat menteri neng kebijakaknnya cek langsung lapor langsung gaes pajak pajak puaajakkk cap mencep serah terima jabat senyum senyum purbaya,positif,prediksi_model,0.6664143095263816
Purbaya Yudhi Sadewa,penasaran trs sepak terjang purbaya,positif,prediksi_model,0.9764953469022022
Purbaya Yudhi Sadewa,sehat purbaya semangat salam anak kaltim ,positif,prediksi_model,0.9491077164959424
Purbaya Yudhi Sadewa,serasa kerja ditengokin bapack,netral,prediksi_model,0.5732185027600821
Purbaya Yudhi Sadewa,idola purbaya hehehe,positif,prediksi_model,0.8740023580568451
Purbaya Yudhi Sadewa,mbak cantikbag,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,gaul menteri tar bukti bhw hasil kerja sukses mantul keren lhaa lbh bagus mantan menkeu abadi dahulu ha,netral,prediksi_model,0.45889194953271123
Purbaya Yudhi Sadewa,pandu karaoke hati jebak gunung kembar,netral,prediksi_model,0.40630310044342344
Purbaya Yudhi Sadewa,rapat catat bahu bahu langgeng praktek ribawi,netral,prediksi_model,0.4474243024107633
Purbaya Yudhi Sadewa,akhlak karakter mana namapak tulus tindak tdk sombong jabat,negatif,prediksi_model,0.4999572655612469
Purbaya Yudhi Sadewa,nggak,netral,prediksi_model,0.47580541638341783
Purbaya Yudhi Sadewa,hadir menteri jajar direksi bni staff profil,netral,prediksi_model,0.4892534419898944
Purbaya Yudhi Sadewa,moga alloh swt kuat istiqomah orang jujur amanah pro rakyat berat musuh selimut rela nyaman hidup mungkar usik,positif,prediksi_model,0.872969275831071
Purbaya Yudhi Sadewa,suka gaya pakkk bismillahamanahsemoga indonesia ekonomi baikaamiin,positif,prediksi_model,0.5924378417857472
Purbaya Yudhi Sadewa,mata menteri langsung ,negatif,prediksi_model,0.3445275574696168
Purbaya Yudhi Sadewa,mbak siapaaa,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,uang indonesia byk habisin jabat nyayg gaji langit pasilitas mewah rakyt byr pajak ampas,negatif,prediksi_model,0.5463793418070334
Purbaya Yudhi Sadewa,beliau,positif,prediksi_model,0.8559395097709301
Purbaya Yudhi Sadewa,presiden ahok menkeunya purbaya sejahtera negara,positif,prediksi_model,0.9431072827751248
Purbaya Yudhi Sadewa,suka lihat karakter menteri ini,netral,prediksi_model,0.4632512001799953
Purbaya Yudhi Sadewa,mantap menteri juos juos,positif,prediksi_model,0.9085175771539455
Purbaya Yudhi Sadewa,moga bpk menkeu sehat aleh allah swtuntuk selesai uang dinegri,positif,prediksi_model,0.8395601052454382
Purbaya Yudhi Sadewa,kawal lindung purbaya bisaaaa,positif,prediksi_model,0.8604098190063252
Purbaya Yudhi Sadewa,gaya,positif,prediksi_model,0.49432135354595164
Purbaya Yudhi Sadewa,purbaya wapres tandem dedi mulyadi,positif,prediksi_model,0.8340362017086543
Purbaya Yudhi Sadewa,duduk tdknya butuh rakyat alias citra rakyat butuh kerja nyata kembali ekonomi rakyat jerit ekonmi,negatif,prediksi_model,0.6143567204185146
Purbaya Yudhi Sadewa,wajah direksi bni tegang pmentri duduk kursi utama situ smua blajar direksibahwa tdk smua orang suka istimewakansmga spt,negatif,prediksi_model,0.573654992663262
Purbaya Yudhi Sadewa,polos buka wajar sosok menkeu cerdas putra putri bangsa beliau jelas sifat transparan rakyat suka beliau kes arogan sehat umur boss,positif,prediksi_model,0.9368883080897941
Purbaya Yudhi Sadewa,mana loe teman,negatif,prediksi_model,0.5176595023885174
Purbaya Yudhi Sadewa,salfok samabajunya cece dah kek pergi pesta,netral,prediksi_model,0.4651650179322437
Purbaya Yudhi Sadewa,cocok banget tribuns,netral,prediksi_model,0.43432347540103894
Purbaya Yudhi Sadewa,keren menteri purbaya,positif,prediksi_model,0.6115246442218799
Purbaya Yudhi Sadewa,love purbaya,positif,prediksi_model,0.9764953469022022
Purbaya Yudhi Sadewa,mantap pur,positif,prediksi_model,0.9072374542666325
Purbaya Yudhi Sadewa,ayo beres uang negara sampe cecer tangan tangan,positif,prediksi_model,0.387065201268567
Purbaya Yudhi Sadewa,humbel,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,ubah metri uang,positif,prediksi_model,0.5668091568210823
Purbaya Yudhi Sadewa,manusia,negatif,prediksi_model,0.4315501844337603
Purbaya Yudhi Sadewa,cari royke tauke sana malu sikatt bandarr agen kreditt bni komando,netral,prediksi_model,0.4790688134145799
Purbaya Yudhi Sadewa,asliii real dedi mulyadi palsu citra urus receh coba suruh ngurus pagar laut,netral,prediksi_model,0.4693003724395448
Purbaya Yudhi Sadewa,menkeu idola ceria ber adab,positif,prediksi_model,0.6527970851553009
Purbaya Yudhi Sadewa,selamat beliau jabat menteri ganteng beliau wajah sinar,positif,prediksi_model,0.8953940135963715
Purbaya Yudhi Sadewa,tunggu ott,netral,prediksi_model,0.5091196308376478
Purbaya Yudhi Sadewa,lumayan menteri rusak msh menteri harap rakyat purbaya ahy bagus rusak kompeten singkir,positif,prediksi_model,0.7554886214837545
Purbaya Yudhi Sadewa,alarm nyala,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,kursix samakrn rapat jabat bank bni beliau takut kursix jampi jdi wajar cari kursi acak,negatif,prediksi_model,0.5009412092865014
Purbaya Yudhi Sadewa,isi britanyayg bijak berat rakyat ndakkalo pajak ngaruh,negatif,prediksi_model,0.637552870945179
Purbaya Yudhi Sadewa,sahaja,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,thun peras naik pajakkkk cekik rakyat ganti purbaya mnjadi kemenkeu moga rakyat mnjadi bhagia,positif,prediksi_model,0.6196246007687285
Purbaya Yudhi Sadewa,purbaya teman nih teman teman teman degdeg gua mah,positif,prediksi_model,0.6407493052991036
Purbaya Yudhi Sadewa,blusukan wkwk,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,tri keliling salamanlow profile,netral,prediksi_model,0.3817862581741463
Purbaya Yudhi Sadewa,ujung capres partai politik,negatif,prediksi_model,0.5486303556743654
Purbaya Yudhi Sadewa,hebat pur sederhana,positif,prediksi_model,0.596742194039336
Purbaya Yudhi Sadewa,pimpin gila hormat purbaya sehat semangat purbaya rakyat indonesia,positif,prediksi_model,0.9604450917878155
Purbaya Yudhi Sadewa,semangat menkeu,positif,prediksi_model,0.9165204422490618
Purbaya Yudhi Sadewa,purbaya nggak usir berani pak,positif,prediksi_model,0.6341674904768048
Purbaya Yudhi Sadewa,bni bnyak mafia tmn dana situ salahgunakan moga ganti menteri uang trbuka dana tmn yng blok bni kasihan rakyat hasil jerih payah sulit puluh moga sadar hai orang dzolim,netral,prediksi_model,0.4462120158509101
Purbaya Yudhi Sadewa,senyumya,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,menteri satusatunya anggap menteri,netral,prediksi_model,0.5357290062268804
Purbaya Yudhi Sadewa,ken kerjainta lowong purbaya orang bni tlong anak lahir kena phk,positif,prediksi_model,0.41934909926966746
Purbaya Yudhi Sadewa,hallo jabat bank himbara suka duduk kursi empuk,negatif,prediksi_model,0.3970235003958156
Purbaya Yudhi Sadewa,hati jilat spertinya,netral,prediksi_model,0.41511621691601996
Purbaya Yudhi Sadewa,purbaya ganteng pinter cerdas degane kambil ijo bejane sing duwe bojo duwie akeh pis smga rakyat sejahtera,positif,prediksi_model,0.9671384539929764
Purbaya Yudhi Sadewa,orang ganteng moga depan,positif,prediksi_model,0.6886804826609375
Purbaya Yudhi Sadewa,jabat kayak beliau,positif,prediksi_model,0.8289182545984474
Purbaya Yudhi Sadewa,menteri ramah banget sapa jabat tangan,positif,prediksi_model,0.5181632777851507
Purbaya Yudhi Sadewa,menteri harga kerja,netral,prediksi_model,0.4665122531977725
Purbaya Yudhi Sadewa,gaya rock star make nkri great again,positif,prediksi_model,0.8205768477839991
Purbaya Yudhi Sadewa,patut contoh tdk gila harta jabatanselalu rendah hati menkeu hebat,positif,prediksi_model,0.4376385346313202
Purbaya Yudhi Sadewa,biaya administrasi bank tel rampok tabung habis ludes tanungan hehehe,negatif,prediksi_model,0.5425209450916509
Purbaya Yudhi Sadewa,tabung habis bayar administrasi biaya bank rakyat,negatif,prediksi_model,0.6421471151186788
Purbaya Yudhi Sadewa,alexandra askandarsekarang bni,netral,prediksi_model,0.5199828747962654
