text,tokoh,prediksi_label_raw,score_keyakinan,label_final
"Kalau Purbaya ok lah karena bukan pengusaha juga bukan politisi atau Bos Tambang seperti Bahlil, Luhut, Amran Sulaiman dll.",Purbaya Yudhi Sadewa,neutral,0.9486743211746216,Netral
Macam mana HGU yang sudah mati empat tahun PT Bakrie,Purbaya Yudhi Sadewa,negative,0.9925342798233032,Negatif
"Anda juga kurang gercep mana pp gaji pensiunan.
Krn blm ada pp berita hoax dari berbagai cenel gak henti2.
Pikirkan itu!",Purbaya Yudhi Sadewa,negative,0.9950945377349854,Negatif
"Omon omon buktinya para pejabat yg banyak pengusaha untuk memperkaya diri /korupsi,",Purbaya Yudhi Sadewa,negative,0.9989057779312134,Negatif
Kebijakan yang merugikan masyarakat harus dihapuskan,Purbaya Yudhi Sadewa,negative,0.9916342496871948,Negatif
Coba kebun sawit tu milik rakyat bukan pt pasti rakyate sejahtera kebanyakan kebun sawit milik pt,Purbaya Yudhi Sadewa,negative,0.774513304233551,Negatif
Pada kenyataan y pak masih banyak yg ga sejalan dengan pasal 33 itu 😂,Purbaya Yudhi Sadewa,negative,0.9909974336624146,Negatif
Giliran yg lapor rakyat gak di gubris,Purbaya Yudhi Sadewa,negative,0.999121367931366,Negatif
ah omon omon doang,Purbaya Yudhi Sadewa,negative,0.9984667897224426,Negatif
MENPAN RB TOLONG DIGANTI DG YANG PUNYA HATI NURANI,Purbaya Yudhi Sadewa,neutral,0.97351336479187,Netral
Omon omon,Purbaya Yudhi Sadewa,negative,0.9687408804893494,Negatif
Bahlil plangak plongok😂,Purbaya Yudhi Sadewa,negative,0.7103859782218933,Negatif
Playing victim..negara ngurus perusahaan..ujung2 rugi..swasta yg menopang negara ini,Purbaya Yudhi Sadewa,negative,0.9775863885879515,Negatif
"Mana nih yg dulu nyinyir masalah efesiensi ,dan ini lah hasil nya yaitu keuangan negara lebih kuat,tp yg aneh lagi skarang nyinyir masalah status bencana 😂😂😂,anda2 yg nyinyir kalo ga tau masalahe negara diem Bae ga usah banyak ngomong cukup dukung aja kinerja pemerintah jika ada yg melenceng cukup di ingatkan",Purbaya Yudhi Sadewa,negative,0.9976893663406372,Negatif
"Masukan Kedaftar Resufle Menteri Dikabinet Merah Putih,,Ganti Menteri Pertambangan Dan Energi,  Menteri Kehutanan Dan KAPOLRI.",Purbaya Yudhi Sadewa,neutral,0.999016284942627,Netral
Ok pak baru izin ke KDMP buat kelola tambang,Purbaya Yudhi Sadewa,neutral,0.9986597299575806,Netral
Bahlil plonga plongo,Purbaya Yudhi Sadewa,positive,0.995061457157135,Positif
Sudah saatnyaentri titipan raja ngibul di resafel,Purbaya Yudhi Sadewa,neutral,0.9964746832847596,Netral
Yok pak bisa reset ulang,Purbaya Yudhi Sadewa,neutral,0.9988791346549988,Netral
Ieu MH kuat nepi KA tingkat RT Oge pungli..rek d mna rek beres pemerintahan,Purbaya Yudhi Sadewa,neutral,0.9308964014053344,Netral
"Klo ngomong yang clear dong,buar anak buah yg lain tidak menyimpang!!
Bumi,air dan kekayaan alam dikuasai negara dan DIPERGUNAKAN untuk kemakmuran RAKYAT.
Ntar disangka cukup sampai dikuasai negara atau kemakmuran rakyat tapi rakyat partai masing-masing",Purbaya Yudhi Sadewa,negative,0.9969978332519532,Negatif
Mentri ESDM Mukanya ngeselin banget 🤮🤮🤮,Purbaya Yudhi Sadewa,negative,0.9984286427497864,Negatif
Take a NOTE TO MINISTER'S,Purbaya Yudhi Sadewa,neutral,0.9983094930648804,Netral
"Jangan banyak ngomong dah, UU perampasan aset segera sahkan",Purbaya Yudhi Sadewa,negative,0.9972074627876282,Negatif
Akhlak manusianya ya harus d briping jendral..kaya Korut semua patuh pada pemerintahan nya dan pemimpinya,Purbaya Yudhi Sadewa,positive,0.8418067097663879,Positif
Praktiknya nggak sesuai dengan ucapan 😂😂😂 Wowo hanya modal omon omon doang,Purbaya Yudhi Sadewa,negative,0.9985729455947876,Negatif
apa UUCK menguntungkan rakyat?,Purbaya Yudhi Sadewa,positive,0.9953380823135376,Positif
Nyimak,Purbaya Yudhi Sadewa,positive,0.998256266117096,Positif
"Mentri bahlul ngapain lo deket 
Mentri ke ungan duduk nya sana loh di pojok duduk nya sendrian",Purbaya Yudhi Sadewa,neutral,0.9849460124969482,Netral
ingat ya guyss plat mobil nomor RI19 tolong di kasih jalan.,Purbaya Yudhi Sadewa,neutral,0.9988766312599182,Netral
"mantap pak prabowo,seandainya pemimpin terdahulu seperti bp tegas dan langsung turun ke rakyat mungkin kita""sdh tidak susah lagi cari mkn,sehat selalu pak prabowo masarakat bersama bp💪🙏",Purbaya Yudhi Sadewa,positive,0.9984070658683776,Positif
Yg kerjanya lamban  di ganti saja pak persiden,Purbaya Yudhi Sadewa,negative,0.9990828037261964,Negatif
Emang di perbanyak ateran biar ruwet kan skirnya main jlan pintas ujung''nya duwet,Purbaya Yudhi Sadewa,negative,0.9990227222442628,Negatif
Keliatan gerak gerik si bahlil,Purbaya Yudhi Sadewa,negative,0.9952576756477356,Negatif
"Kok gak malu ya menhut, mankreng jadi menteri",Purbaya Yudhi Sadewa,negative,0.9952740669250488,Negatif
Bahlul zulhas airlangga rajajuli dkk buang aja,Purbaya Yudhi Sadewa,negative,0.9990164041519164,Negatif
SIKAT,Purbaya Yudhi Sadewa,negative,0.7771986126899719,Negatif
Termul termul yang bikin indonesia ancur se ancur ancurnya,Purbaya Yudhi Sadewa,negative,0.9933759570121764,Negatif
Luhut hadir luhut ?,Purbaya Yudhi Sadewa,neutral,0.9923465251922609,Netral
"pak, bapak gaperlu banyak ngomong dan marah2, tinggal bapak copot dan pecat saja menteri2 yang tidak memberikan kontribusi yang berarti",Purbaya Yudhi Sadewa,negative,0.9991490840911864,Negatif
"Benar pak, banyak UUD yang menjebak masyarakat sendiri. Kasian masyarakat kecil sementara menguntungkan orang yang berduit 😭😭😭",Purbaya Yudhi Sadewa,negative,0.9989540576934814,Negatif
Menteri kompeten selain Menkeu ada ga si di KABINET ???,Purbaya Yudhi Sadewa,neutral,0.9959843158721924,Netral
"De king omon omon sein kiri belok kanan terlalu 
bnyak omon omon 
ga sat set ""sdah tapi belum""
 dilema ya bilang nya bla bla ga tau nya punya dia faham sampe di sini",Purbaya Yudhi Sadewa,negative,0.990964651107788,Negatif
"Tolong pak, segera di bereskan kades² seluruh indonesia, karena dana desa yang dia kelola banyak yang nganggur,, tidak membangun desa, 
Tolong segera bereskan,",Purbaya Yudhi Sadewa,negative,0.9934009909629822,Negatif
Kalau tidak berani menindak menteri2 yg bermasalah ya percuma😂,Purbaya Yudhi Sadewa,negative,0.9987364411354064,Negatif
pak purbaya vs everybody,Purbaya Yudhi Sadewa,neutral,0.9958523511886596,Netral
Pak kami menunggu sampai BPK berani to menghukum koruptor dan mengganti Mentri yg GK becus kerja.,Purbaya Yudhi Sadewa,negative,0.9988346695899964,Negatif
"Aturan OJK tentang, pihak lising yang menggunakan pihak ke-tiga Deb collector harus di hapus",Purbaya Yudhi Sadewa,neutral,0.9986634254455566,Netral
Sawit noh di urusin😂,Purbaya Yudhi Sadewa,negative,0.9993088245391846,Negatif
"Tangkap para koruptor termasuk para Menteri yg korup usut dan sita, kalau tidak ditindak negara kita bisa hancur.",Purbaya Yudhi Sadewa,negative,0.9994118213653564,Negatif
Fesafel Mentri kehutanan,Purbaya Yudhi Sadewa,neutral,0.9982831478118896,Netral
"Kerahkan tni untuk banteras para koruptor - bandar narkoba jaringan antarabangsa dll,sita semua barang2 tersebut, penyeludupan rokok 'dan pembuatan rokok ilegal' di pelosok2 desa terpencil, tapi disogok sedikit' jangan keok pula, kalau polisi2, gk bisa diharapkan sekarang, semua mavia dan bandar narkoba sudah tranfer semua, itulah byk lolos,",Purbaya Yudhi Sadewa,negative,0.998965859413147,Negatif
"Breaking news negara Tiongkok resmi mendeklarasikan menjadi negara maju dari status negara berkembang dan berhasil mengangkat rakyatnya 800 jt menjadi kelas menengah dari sebelumnya kelas menengah kebawah padahal pada jaman sebelumnya era 90-an ke atas kita ekonomi nya lebih maju dari China,dan lgi2 kita slalu tertinggal dari negara,ada apa dgn bangsa kita?????",Purbaya Yudhi Sadewa,negative,0.8272678256034851,Negatif
Mentrinya ya si Raja Juleee itu to,Purbaya Yudhi Sadewa,neutral,0.8020877242088318,Netral
Bahlil ngapain disitu,Purbaya Yudhi Sadewa,negative,0.9991004467010498,Negatif
Purbaya for president 2029 horas😮,Purbaya Yudhi Sadewa,neutral,0.9339648485183716,Netral
1 januari langsung rushafle aja pak.,Purbaya Yudhi Sadewa,neutral,0.9724242687225342,Netral
Bikin ribet banyak aturan😢,Purbaya Yudhi Sadewa,negative,0.9988127946853638,Negatif
Kamu gila 🤬😠,Purbaya Yudhi Sadewa,negative,0.9987963438034058,Negatif
Indonesia masih dijajah oleh pemerintahnya sendiri,Purbaya Yudhi Sadewa,negative,0.9991511106491088,Negatif
"TAK MAU MENERIMA BANTUAN ASING, PRABOWO TAKUT KETAHUAN BISNIS SAWIT DI NDON",Purbaya Yudhi Sadewa,neutral,0.5960893630981445,Netral
Kepdes seluruh Indonesia haru di bersihkan pak,Purbaya Yudhi Sadewa,neutral,0.9987988471984864,Netral
Luhut mana ya,Purbaya Yudhi Sadewa,negative,0.992132604122162,Negatif
"Masih blm bisa di percaya, mulutmu harimaumu",Purbaya Yudhi Sadewa,negative,0.9984875917434692,Negatif
next bisa jadi para warga menyatroni rumah menteri gak bener,Purbaya Yudhi Sadewa,negative,0.998653769493103,Negatif
pecat mentri titipan mulyono..asal mangap,Purbaya Yudhi Sadewa,neutral,0.9929088354110718,Netral
Liat mata mang bahlil liat pa purbaya 😂,Purbaya Yudhi Sadewa,positive,0.6672483682632446,Positif
Petani Indonesia wajib berterima kasih atas kerja keras pak Mentan dalam mencapai swasembada pangan,Purbaya Yudhi Sadewa,positive,0.9892115592956544,Positif
Semakin hari semakin kelihatan😮😮😮,Purbaya Yudhi Sadewa,negative,0.9635156393051147,Negatif
masyarakat sudah tau dari jauh2 hari pak hdehhhh,Purbaya Yudhi Sadewa,negative,0.992511749267578,Negatif
"Di pecat aja pak Mentri yg mata duwitan,terutama di bajing ompong Luhut,kerja gak ada hasilnya,cm otaknya rupiah aja,",Purbaya Yudhi Sadewa,negative,0.9995446801185608,Negatif
"Kok saya kurang yakin ya,.moga saja gk omon2 semata",Purbaya Yudhi Sadewa,negative,0.9097164273262024,Negatif
Sudah pasti BAHLIL,Purbaya Yudhi Sadewa,neutral,0.5752301812171936,Netral
Si L sama si B aja di ganti adem dah,Purbaya Yudhi Sadewa,neutral,0.5460339784622192,Netral
Lu ngomong sama patung semua  Mentri oplosan  mana ngerti soal rakyat mereka mementingkan dirinya dan partai nya,Purbaya Yudhi Sadewa,negative,0.9993932247161864,Negatif
"UUD'45 dan Pancasila itu disusun oleh para pahlawan kita terdahulu setelah kemerdekaan bulan hanya untuk dihafal tetapi diterapkan pada kehidupan masyarakat kita demi kemajuan dan kesejahteraan bangsa dan negara bukan kemakmuran segelintir orang atau swasta, NKRI harga mati kedaulatan ditangan negara demi kemakmuran bangsa dan negri ini Indonesia yang kita cintai🇮🇩",Purbaya Yudhi Sadewa,negative,0.724546492099762,Negatif
MENTERI PARIWISATA PALING LELET TOLONG SEGERA DI GANTI,Purbaya Yudhi Sadewa,negative,0.9914320707321168,Negatif
"🤲🏿🤲🏿🤲🏿❤️❤️❤️🇮🇩.Mohon jaga ketat juga pohon"" di hutan pak🥺🙏🏿",Purbaya Yudhi Sadewa,neutral,0.9818038940429688,Netral
disini terlihat jelas Wibawa presidenku yang gagah untuk rakyat,Purbaya Yudhi Sadewa,positive,0.987177848815918,Positif
"ingat-ingatlah majapahit dulu jg ""bubar"" gara-gara orang majapahit itu sendiri",Purbaya Yudhi Sadewa,negative,0.74359130859375,Negatif
Terbiasa KERJA MOLOR terbiasa KOROPSI CARI CELA GIMAN CARA NYA BIsA DI KOROPSI,Purbaya Yudhi Sadewa,negative,0.9972034692764282,Negatif
"Kata mentri nya, ""emang gue pikirin"" pecat aja kalo brani😊",Purbaya Yudhi Sadewa,negative,0.9993788003921508,Negatif
Mantab pak 👍👍👍,Purbaya Yudhi Sadewa,positive,0.9980068802833556,Positif
"Korup"" Suap"" Pungli"" Mana bisa buat makmurkan rakyat ,, belom buat wakil rakyat yg gaji nya melebihi rakyat berkali"" Lipat,  itu wakil rakyat atau minta"" uang rakyat",Purbaya Yudhi Sadewa,negative,0.9975918531417848,Negatif
"Mentri kehutanan manggut"" emangnya ngerti bicara aja waktu ada bencana banyak korban di bencana biasa aja",Purbaya Yudhi Sadewa,negative,0.9992039799690248,Negatif
"jikalau bpk RI1 benar-benar menjalankan Pancasila yg berdasarkan UUD1945 maka para ""mafia2"" dikhawatirkan akan ada kemungkinan terjadi pecah ""perang saudara"" dg pelbagai cara termasuk kudeta sebab kepala ""mafia"" ini sudah punya ""bintang"" , dan jg para konglomerat , pejabat. bayangin aja sebetulnya wakil r4ky4t itu patuh pada ketum p4rp0l bukan uu k0nst1tus1. ngeri bisa saja terjadi ""kudeta"" di ""Hindia-Belanda"" ingat dulu pres1den pert4ma dikudeta oleh ""nganu"" yg di bekingi blok barat Bukti sudah nyata iasalam",Purbaya Yudhi Sadewa,negative,0.9974779486656188,Negatif
Dagelan😂😂😂,Purbaya Yudhi Sadewa,negative,0.9368554353713988,Negatif
"Helehh gayamu prabowo, tiba"" rapat gara"" kena tegur pbb sma unicef. Sibuk bgt kemarin jalan"" ke luar negeri entah apa dibikin",Purbaya Yudhi Sadewa,negative,0.8754549026489258,Negatif
Pilpres 2024 yg bikin bapak terpaksa mengambil menteri yg kurang kualitas.,Purbaya Yudhi Sadewa,neutral,0.9938807487487792,Netral
"rapat mulu, gerak kagak",Purbaya Yudhi Sadewa,negative,0.9991782307624816,Negatif
Ngomong doang,Purbaya Yudhi Sadewa,negative,0.950185239315033,Negatif
"Mentri yg bikin Maslah cepat disingkirkan,,",Purbaya Yudhi Sadewa,negative,0.9446710348129272,Negatif
"Kapan kapolri di ganti,??",Purbaya Yudhi Sadewa,neutral,0.9989929795265198,Netral
"Mentri terbaik sekarang ada 3
1.mentri keuangan :pak Purbaya
2.mentri pertanian :pak amran
3.mentri pertahanan",Purbaya Yudhi Sadewa,neutral,0.9541279673576356,Netral
Plis bahlul pak😅,Purbaya Yudhi Sadewa,negative,0.9955236911773682,Negatif
Mohon di buang pak para pemalas,Purbaya Yudhi Sadewa,negative,0.9991081357002258,Negatif
badut tua hanya omon2 sj,Purbaya Yudhi Sadewa,negative,0.9991389513015748,Negatif
Prabowo takut masi di sandra geng termul. betul tidak netizen,Purbaya Yudhi Sadewa,negative,0.9875998497009276,Negatif
Ada list pejabat musuh rakyat??,Purbaya Yudhi Sadewa,negative,0.8479298949241638,Negatif
"Coba pak gmn sih filosofi sistem kekeluargaan arah ekonomi kesejahteraan negara indonesia ini,lha wong aset dan kekayaan 50 taipan saja sdh melebihi apbn negara !!,apa ndak taipan itu namanya Drakula penghisap darah rakyatmu pak???",Purbaya Yudhi Sadewa,negative,0.9965370893478394,Negatif
tabrak peraturan tapi ntr mw nge belain gak pak klo di gugat kpk atau kejaksaan  di akhir periode,Purbaya Yudhi Sadewa,negative,0.9456658363342284,Negatif
bukan ada pak tapi banyaakkk,Purbaya Yudhi Sadewa,negative,0.962008774280548,Negatif
Dana desa memang harus diaudit,Purbaya Yudhi Sadewa,neutral,0.9661129713058472,Netral
Pak prabowo copot si Sigit dan tinjau ulang kasus Vina cerebon yg di penjara itu saya yakin 1000℅  gak salah pak,Purbaya Yudhi Sadewa,neutral,0.6991800665855408,Netral
"Itu ganti menteri yg tidak kompeten dibidangnya, Bahlil, Raja Juli, Nusron, Hanif Faisol, Zul Has",Purbaya Yudhi Sadewa,neutral,0.9885414838790894,Netral
Lebih baik baik ketua umum partai mundur silahkan tunjuk anggota partai yg berkualitas,Purbaya Yudhi Sadewa,neutral,0.9318408370018004,Netral
Terlalu bayak sandiwara,Purbaya Yudhi Sadewa,negative,0.9872116446495056,Negatif
Boong,Purbaya Yudhi Sadewa,negative,0.8388447165489197,Negatif
Jayalah indonesia ku,Purbaya Yudhi Sadewa,positive,0.9525828957557678,Positif
Sikat semuanya balik ke UUD 45 ❤❤❤ lagi,Purbaya Yudhi Sadewa,negative,0.747820258140564,Negatif
"Menyindir kapolri yg mau ambil rangkap jabatan di17 kementrian, gila dro",Purbaya Yudhi Sadewa,neutral,0.8296847343444824,Netral
Cuma omon omon gak berani mengganti.,Purbaya Yudhi Sadewa,negative,0.9993151426315308,Negatif
Yg jadi beking orang² besar bintang berbintang jadi syulit. Sejak jaman orba. Apakah berani?,Purbaya Yudhi Sadewa,negative,0.966532588005066,Negatif
"Wow kereeeen bangeut sich,
Namun aku melakukan suatau perubahan ini hanya untuk menjadi pribadi yang lebih baik untuk nusa dan bangsa
Sehingga aku bisa menjadi bemanfaat untuk umat manusia dan negara",Purbaya Yudhi Sadewa,positive,0.9952978491783142,Positif
"Kurang cepat bergerak, hanya cepat mengendapkan uang di Bank",Purbaya Yudhi Sadewa,negative,0.9688013792037964,Negatif
udah tau menteri nya KW  masih di pake.,Purbaya Yudhi Sadewa,negative,0.9731859564781188,Negatif
Semoga Ter wujud,Purbaya Yudhi Sadewa,neutral,0.8640341758728027,Netral
Awas musuh pak purbaya tambah banyak,Purbaya Yudhi Sadewa,negative,0.940565586090088,Negatif
Pecat aja lahhh,Purbaya Yudhi Sadewa,negative,0.9994416832923888,Negatif
Bahlil penipu,Purbaya Yudhi Sadewa,negative,0.9985552430152892,Negatif
"Gagal fokus se ekor bahlul di apit dua mentri terbaik saat ini,tolah toleh tok koyok kethek di tolop.🤣🤣🤣",Purbaya Yudhi Sadewa,negative,0.987895965576172,Negatif
Stop MBG,Purbaya Yudhi Sadewa,negative,0.959393322467804,Negatif
Dari dulu mau nya kan Negara ini ga mau maju,Purbaya Yudhi Sadewa,negative,0.9988251328468324,Negatif
Mentri pangan tuh absin hutan,Purbaya Yudhi Sadewa,neutral,0.9844248294830322,Netral
"Luhut, Bahlil, Zulhas, Raja Juli, Erlangga, Tito, Listyo, KASAD TNI+kepala BNPB kpn dsingkirkan?",Purbaya Yudhi Sadewa,neutral,0.9990304708480836,Netral
Yg sekarang pak.sipa yg banyak uangnya dia yg berkuasa mati pun rakyat ga perduli dia asal usahanya lanjut diusir dari pemukiman pun dipaksa kluar dari rumahnya asal berdiri usahanya pak,Purbaya Yudhi Sadewa,negative,0.9970498085021972,Negatif
OMON LAGI KAH??😁😃,Purbaya Yudhi Sadewa,negative,0.9965344667434692,Negatif
"Capek deh omon2 aj coba copot kapolri, Mentri yg maling uang negra",Purbaya Yudhi Sadewa,negative,0.9987720847129822,Negatif
Bahlil gnti pak udh ga pantassss,Purbaya Yudhi Sadewa,negative,0.999242663383484,Negatif
Menyindir Luhut ini jelasss,Purbaya Yudhi Sadewa,negative,0.9959293007850648,Negatif
Purbaya mentri terbaik Prabowo,Purbaya Yudhi Sadewa,neutral,0.8899973630905151,Netral
Stop Investor Asing yg menyengsarakan rakyat Indonesia dan hanya menguntungkan Investasi dari Tiongkok dan Asing lainnya. Kita harus kelola sendiri Sumber Daya Alam Negara Kita harus bisa memberikan manfaat bagi rakyat Indonesia.,Purbaya Yudhi Sadewa,negative,0.8156724572181702,Negatif
"Cara supaya rakyat makmur adalah memilih mentri yang profesional dan jujur bekerja untuk rakyat. Stop bagi2 jatah mentri untuk partai karena mereka hanya akan bekerja untuk partai, bukan untuk rakyat.",Purbaya Yudhi Sadewa,negative,0.7795040607452393,Negatif
"mantri yg waras ya hanya purbaya, yg lainnya gak guna sama sekali",Purbaya Yudhi Sadewa,negative,0.9161633849143982,Negatif
bahlil ketar ketirr,Purbaya Yudhi Sadewa,negative,0.92131769657135,Negatif
"kelihatannya lebih bagus TUKARAN saja, lebih bagus mentrinya kalo kerja dari pada atasannya.",Purbaya Yudhi Sadewa,positive,0.9958600401878356,Positif
"Keren,dan tegas",Purbaya Yudhi Sadewa,positive,0.996778666973114,Positif
Dah jelas si bahlil ama si tito masa nunggu laporan terus aneh,Purbaya Yudhi Sadewa,negative,0.9993915557861328,Negatif
Pecat semua mntri ttipan mulyono,Purbaya Yudhi Sadewa,negative,0.9927545189857484,Negatif
Sawit d Kalimantan punya siapa pak?,Purbaya Yudhi Sadewa,neutral,0.9783051013946532,Netral
Lanjut 2 periode pak prabowo,Purbaya Yudhi Sadewa,neutral,0.888326108455658,Netral
"Omom""mulu,tegas dan keras klo di podium kayak singa, tapi pas fakta klo dah menyangkut kasus mulyono jadi kucing,,,",Purbaya Yudhi Sadewa,negative,0.998121440410614,Negatif
"Kapolri, panglima TNI, menteri ESDM, KKP, kehutanan, DEN,ganti 
Kalo ada yg belum masuk daftar diatas tolong tambahkan bro n sist",Purbaya Yudhi Sadewa,neutral,0.998975157737732,Netral
Berani ta reshuffle? Atau omon2 aja,Purbaya Yudhi Sadewa,negative,0.9077478647232056,Negatif
tindak dulu pak baru omon2 mana buktinya nenek2 tatoan juga bisa omon2 doang,Purbaya Yudhi Sadewa,negative,0.9990605711936952,Negatif
Masok Pak,Purbaya Yudhi Sadewa,negative,0.6543431878089905,Negatif
Bapak harusnya tegas pak. Kalau tidak sesuai harapan cepat resafle. Jangan ragu. Yakin nama bapak akan harum di mata rakyat,Purbaya Yudhi Sadewa,positive,0.9754974842071532,Positif
Gaya2an ngomong seolah2 mau memecat yg kerjanya lambat dan g beres 😂 padahal omon2 gemoy😂,Purbaya Yudhi Sadewa,negative,0.999080777168274,Negatif
sejauh ini omon omon doang,Purbaya Yudhi Sadewa,negative,0.9992163181304932,Negatif
